"churn_prediction","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15"
"no",-1.029906,-0.3853449,0.3837339,-0.7267765,0.3990202,-0.4114531,-0.2519404,6,2,2,0,0,0,0,9,3
"no",-0.2765146,0.3267046,0.6240497,-0.287984,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,1,0,0,5,3
"no",-0.7473845,-0.4562871,0.2635761,-0.1637242,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,1,0,0,5,3
"no",0.2885293,1.184251,1.705471,-0.7073609,3.626923,-0.4114531,-0.2519404,4,1,2,0,1,0,0,5,3
"yes",-0.2765146,-0.5269009,0.2635761,3.55242,0.07622994,2.37499,2.352887,9,2,1,0,1,0,0,8,2
"no",0.8535731,1.481158,-1.298476,1.956459,0.07622994,-0.4114531,-0.2519404,1,1,0,0,1,0,0,8,3
"no",0.1001813,-0.4474193,0.6240497,0.271185,1.044601,-0.4114531,-0.2519404,1,1,1,0,1,0,0,9,3
"no",-0.2765146,-0.4543165,-0.5775291,-0.8083219,-0.2465603,-0.4114531,-0.2519404,2,1,0,0,1,0,0,5,3
"no",-1.312428,-0.353815,0.7442076,-0.4627244,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,0,0,0,5,3
"no",-0.7473845,-0.5397099,0.5038918,0.09256159,-0.5693506,-0.4114531,-0.2519404,0,2,1,0,1,1,0,9,3
"no",-1.12408,-0.4280416,1.585313,1.579796,0.3990202,-0.4114531,-0.2519404,1,1,0,0,1,1,0,5,3
"no",-0.1823406,-0.4096492,1.585313,0.3371981,-0.2465603,-0.4114531,-0.2519404,4,0,2,0,0,0,0,1,3
"no",0.6652252,0.159859,-1.65895,0.3371981,0.07622994,-0.4114531,-0.2519404,10,1,0,0,1,0,2,6,3
"yes",-0.3706886,2.055264,0.8643654,0.4226267,-0.5693506,1.356291,2.352887,10,1,2,0,0,0,1,3,0
"no",-1.312428,-0.2937112,-1.418634,0.04596417,-0.2465603,-0.4114531,-0.2519404,8,2,3,0,0,0,0,3,3
"no",-1.406602,-0.2418183,-0.09689757,0.597367,-0.2465603,-0.4114531,-0.2519404,9,2,1,0,1,0,0,8,3
"no",1.041921,-0.4011098,1.104681,-0.3811789,1.367391,-0.4114531,-0.2519404,9,1,1,0,0,0,0,1,3
"no",0.2885293,-0.333452,-0.2170554,-0.7578414,-0.2465603,-0.4114531,-0.2519404,4,0,2,0,1,1,0,1,3
"no",1.230269,-0.400453,-0.4573712,0.07702912,-0.2465603,2.684595,1.918749,1,1,1,0,1,0,0,8,0
"no",-0.4648626,-0.431326,-0.09689757,-0.1015943,-0.2465603,3.243881,1.918749,1,1,0,0,1,0,0,8,1
"no",-0.5590365,-0.5794507,0.1434182,-0.8238544,-0.5693506,-0.4114531,-0.2519404,0,0,1,0,1,0,0,0,3
"no",-0.08816664,-0.2362349,0.1434182,-0.7151271,-0.2465603,2.155271,0.1821975,4,1,1,0,1,0,0,0,0
"no",0.8535731,-0.2953534,0.1434182,-0.4549581,0.07622994,-0.4114531,-0.2519404,4,1,2,0,0,1,0,9,3
"yes",-0.6532105,0.1979576,-1.418634,1.770069,-0.5693506,-0.4114531,-0.2519404,10,2,1,0,0,0,1,8,3
"yes",0.8535731,-0.5459502,1.104681,1.68464,0.3990202,-0.4114531,-0.2519404,5,0,2,0,0,1,0,1,3
"no",-0.7473845,0.1549325,0.6240497,-0.9597636,-0.2465603,-0.4114531,-0.2519404,0,2,1,0,1,0,0,9,3
"no",1.324443,-0.05953629,0.6240497,-0.8393869,-0.5693506,-0.4114531,-0.2519404,9,1,2,0,0,0,0,9,3
"yes",-1.029906,0.9740522,1.705471,0.01489922,0.07622994,1.486125,4.523577,4,1,2,0,0,0,0,0,1
"no",0.3827032,-0.3577563,-1.65895,-0.3695295,-0.5693506,0.5473231,0.6163354,4,1,2,0,1,0,0,6,0
"no",-1.029906,-0.3449473,0.5038918,0.8458866,0.07622994,-0.4114531,-0.2519404,0,1,1,0,1,0,0,0,3
"no",1.418617,-0.4129335,-0.09689757,-0.6918284,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,0,0,1,5,3
"no",0.1943553,-0.4257426,-0.9380027,-0.2336204,-0.5693506,-0.4114531,-0.2519404,7,2,1,0,1,0,0,8,3
"no",-0.08816664,-0.4280416,1.705471,0.2478863,0.07622994,-0.4114531,-0.2519404,9,1,1,0,1,0,2,6,3
"no",-1.12408,6.834338,0.2635761,-0.8316207,-0.5693506,3.144009,1.050473,0,1,1,0,1,0,0,8,0
"no",-0.9357324,-0.4382231,0.6240497,-0.3229321,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,0,0,0,1,3
"no",0.3827032,0.1940164,-0.09689757,-0.6335816,0.07622994,-0.4114531,-0.2519404,2,1,0,0,1,0,2,8,3
"no",-0.08816664,1.066671,-0.2170554,-0.4044776,-0.2465603,-0.4114531,-0.2519404,3,1,1,0,0,0,0,1,3
"yes",-0.3706886,-0.4063648,1.224839,1.63416,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,0,0,2,8,3
"no",1.324443,-0.4474193,0.3837339,-0.5365036,-0.5693506,-0.4114531,-0.2519404,1,0,0,0,0,0,2,6,3
"no",-0.8415585,-0.3860018,1.344997,0.4769903,0.07622994,-0.4114531,-0.2519404,0,1,1,0,0,1,2,6,3
"no",-0.8415585,-0.4175317,0.2635761,-0.5132049,-0.2465603,3.153996,0.6163354,4,1,2,0,0,0,0,8,0
"no",-0.8415585,0.5884682,0.5038918,-0.6296985,-0.2465603,1.096622,0.6163354,4,1,2,0,0,0,0,0,0
"no",-0.3706886,-0.06183534,-1.058161,0.6905619,-0.5693506,0.9967495,0.6163354,9,0,2,0,1,0,0,0,0
"no",0.1001813,-0.5577739,-0.3372133,0.2323539,0.07622994,2.624672,0.6163354,1,1,1,0,1,0,0,8,0
"no",-0.1823406,-0.4162179,0.02326031,-0.1093606,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,0,2,8,3
"no",1.795313,-0.4218013,-0.4573712,-0.5636855,0.07622994,-0.4114531,-0.2519404,5,1,1,0,1,0,2,8,3
"no",-1.406602,-0.436581,0.8643654,-0.6491141,1.367391,-0.4114531,-0.2519404,9,2,1,0,0,0,0,5,3
"no",-0.9357324,-0.4470909,-0.4573712,-0.1365424,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,1,0,0,8,3
"no",0.006007338,-0.1514984,-1.178318,-0.6918284,0.07622994,-0.4114531,-0.2519404,1,1,1,0,1,0,2,6,3
"no",0.006007338,-0.3058634,0.02326031,-0.0006332581,-0.5693506,-0.4114531,-0.2519404,0,2,1,0,1,0,0,0,3
"no",1.041921,-0.2342643,0.5038918,-0.975296,5.563665,-0.4114531,-0.2519404,1,1,0,0,1,1,2,6,3
"no",0.9477471,-0.4451203,1.825628,-0.9714129,8.791568,-0.4114531,-0.2519404,7,1,1,0,1,0,0,5,3
"yes",2.077835,0.2728411,0.6240497,4.231966,0.3990202,-0.4114531,-0.2519404,5,1,3,0,0,0,1,0,3
"no",-0.4648626,-0.3754918,-0.5775291,-0.8199713,1.367391,-0.4114531,-0.2519404,1,1,1,0,0,0,2,6,3
"no",1.701139,-0.4211445,1.825628,-0.8238544,5.886455,-0.4114531,-0.2519404,1,1,0,0,1,0,1,5,3
"no",-0.1823406,-0.4168748,-0.2170554,1.307978,-0.2465603,-0.4114531,-0.2519404,3,1,2,0,0,0,0,10,3
"no",0.9477471,-0.4175317,0.3837339,-0.1326593,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,0,0,0,1,3
"no",0.2885293,0.1913889,-0.2170554,-0.2608022,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,2,8,3
"no",2.266183,-0.3942127,-1.65895,-0.4549581,-0.2465603,-0.4114531,-0.2519404,5,1,2,0,0,0,0,3,3
"no",-1.029906,-0.3791046,1.465155,-0.1753736,0.07622994,-0.4114531,-0.2519404,7,1,1,0,0,1,0,5,3
"no",-1.218254,-0.3607122,1.465155,-0.2918672,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,0,4,3
"no",-0.7473845,-0.3738497,0.8643654,0.3255487,-0.2465603,0.6671702,0.6163354,4,2,2,0,0,0,0,6,2
"no",1.230269,0.09876992,0.5038918,-0.84327,-0.5693506,1.096622,3.655301,9,0,1,0,1,0,1,0,1
"no",-0.3706886,3.478378,1.585313,-0.1947892,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,1,2,8,3
"no",-0.2765146,0.9763512,0.5038918,1.482718,-0.5693506,-0.4114531,-0.2519404,4,0,2,0,1,0,0,9,3
"yes",-0.1823406,-0.1968226,-0.5775291,2.403017,1.367391,2.59471,0.6163354,4,1,2,0,1,0,0,8,1
"yes",0.1001813,-0.3639966,-0.8178448,0.1158603,1.367391,1.426201,1.484611,4,1,2,0,0,0,0,2,2
"no",1.701139,-0.1104439,-1.298476,1.595329,-0.5693506,-0.4114531,-0.2519404,5,0,1,0,0,0,2,9,3
"no",-0.08816664,-0.4461056,0.5038918,0.1119772,2.012972,-0.4114531,-0.2519404,1,1,0,0,0,0,2,6,3
"no",1.136095,-0.1754742,0.3837339,-0.1015943,-0.5693506,-0.4114531,-0.2519404,5,1,0,0,1,0,2,6,3
"no",-0.8415585,-0.377134,-1.418634,-0.548153,-0.5693506,-0.4114531,-0.2519404,8,2,2,0,0,0,0,8,3
"no",0.3827032,0.5398596,1.585313,0.5041722,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,0,0,0,0,3
"no",1.041921,-0.2529852,0.6240497,-0.5287374,-0.2465603,-0.4114531,-0.2519404,2,1,0,0,0,0,0,5,3
"no",0.8535731,0.1775946,-0.9380027,-0.3229321,-0.2465603,-0.4114531,-0.2519404,7,1,0,0,0,0,0,1,3
"no",-1.406602,-0.3820606,-1.058161,0.6012501,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,1,0,0,8,3
"no",2.360357,-0.4342819,-0.2170554,0.1236265,-0.2465603,-0.4114531,-0.2519404,3,1,0,0,0,0,1,10,3
"no",0.7593992,-0.3416629,-0.2170554,0.3799124,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,0,0,0,1,3
"no",1.512791,-0.3886293,-0.8178448,-0.1093606,0.07622994,-0.4114531,-0.2519404,1,1,0,0,0,0,2,6,3
"no",-0.1823406,-0.4973416,-1.538792,-0.3073996,0.07622994,-0.4114531,-0.2519404,7,0,1,0,1,0,0,0,3
"no",-1.218254,-0.5764947,-1.058161,-0.04334756,-0.2465603,3.084085,0.6163354,0,1,1,0,1,1,0,8,0
"no",1.418617,-0.05953629,1.465155,-0.2802178,-0.5693506,3.923014,0.1821975,9,1,2,0,0,0,0,4,0
"no",1.701139,-0.2497008,0.5038918,-0.6568803,0.07622994,-0.4114531,-0.2519404,5,0,1,0,0,0,2,6,3
"no",-0.7473845,0.0931865,-1.058161,0.2284707,-0.2465603,-0.4114531,-0.2519404,7,2,1,0,1,0,1,8,3
"no",0.5710512,-0.5666417,1.344997,0.989562,-0.5693506,-0.4114531,-0.2519404,4,0,2,0,1,1,2,8,3
"no",0.7593992,-0.2644804,1.585313,-0.4394257,-0.5693506,1.825691,1.918749,4,0,2,0,1,0,0,4,0
"no",2.925401,0.9546744,0.02326031,-0.5287374,0.07622994,-0.4114531,-0.2519404,5,1,1,0,0,0,1,0,3
"no",-0.7473845,-0.5144203,-0.09689757,0.1508084,0.07622994,-0.4114531,-0.2519404,9,1,1,0,0,0,0,8,3
"no",-0.6532105,-0.6142649,-1.65895,0.09256159,-0.5693506,-0.4114531,-0.2519404,2,1,2,0,1,0,0,3,3
"no",-0.1823406,1.383284,-0.2170554,-0.6063998,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,0,0,0,1,3
"yes",0.3827032,-0.4257426,-0.3372133,12.0681,0.07622994,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",-0.1823406,-0.2050335,1.585313,-0.6529972,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,0,1,0,5,3
"no",1.418617,-0.4431497,-1.298476,0.3837955,-0.2465603,-0.4114531,-0.2519404,9,0,0,0,1,0,2,8,3
"no",-0.4648626,-0.07661497,-0.3372133,0.7216268,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,1,0,1,8,3
"no",0.2885293,-0.4237719,1.465155,2.185563,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,1,1,2,8,3
"no",-0.6532105,-0.3173586,0.02326031,-0.6102829,0.07622994,-0.4114531,-0.2519404,0,1,1,0,1,0,0,5,3
"no",-1.406602,-0.4204876,0.1434182,-0.2258541,-0.5693506,-0.4114531,-0.2519404,6,2,2,0,1,0,0,5,3
"no",1.324443,-0.02734955,-0.3372133,0.7293931,0.07622994,3.163983,3.221163,5,1,1,0,1,0,0,8,1
"no",1.136095,-0.3354226,-0.4573712,-0.6529972,-0.2465603,0.6372084,0.6163354,7,1,1,0,0,0,0,1,2
"no",-1.12408,-0.4234435,0.02326031,-0.02393197,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,1,0,0,5,3
"no",-0.8415585,-0.3978255,0.8643654,-0.5714517,-0.2465603,-0.4114531,-0.2519404,4,2,2,0,0,0,2,8,3
"no",-0.6532105,-0.402752,0.7442076,-0.3967114,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,0,0,0,3
"no",-1.029906,-0.4359241,1.705471,-0.2841009,0.3990202,-0.4114531,-0.2519404,4,2,2,1,0,0,0,5,3
"yes",-0.08816664,-0.4093208,-0.5775291,3.26507,0.3990202,-0.4114531,-0.2519404,3,1,1,0,0,0,0,1,3
"no",-0.6532105,-0.4579293,1.705471,-0.04723068,-0.2465603,-0.4114531,-0.2519404,0,2,1,0,0,1,0,0,3
"no",0.6652252,-0.2497008,-0.4573712,-0.1054775,-0.5693506,-0.4114531,-0.2519404,1,0,1,0,1,0,2,8,3
"no",-0.5590365,-0.3781193,-0.4573712,-0.2763347,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,0,8,3
"no",0.1001813,-0.382389,-0.09689757,-0.4860231,-0.5693506,-0.4114531,-0.2519404,1,0,1,0,0,0,0,8,3
"no",-0.8415585,-0.4474193,0.2635761,-0.6335816,-0.5693506,-0.4114531,-0.2519404,2,1,2,0,1,1,0,9,3
"no",0.3827032,-0.4618705,-1.058161,-0.008399496,-0.2465603,-0.4114531,-0.2519404,10,0,1,0,1,0,0,5,3
"no",1.795313,-0.2224406,0.6240497,-0.6568803,-0.5693506,-0.4114531,-0.2519404,5,0,0,0,0,1,1,5,3
"no",-0.08816664,-0.2004354,0.6240497,0.7682242,-0.5693506,1.166533,0.1821975,4,1,1,0,0,1,0,9,0
"no",-0.08816664,-0.405708,0.1434182,-0.7073609,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,0,0,0,3
"no",-0.2765146,-0.1764595,0.1434182,-0.08994499,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,0,0,3
"no",-1.312428,-0.3942127,0.9845233,-0.2142048,-0.5693506,-0.4114531,-0.2519404,9,0,1,0,1,0,0,5,3
"no",0.3827032,-0.1564249,-1.779108,-0.5559192,-0.5693506,-0.4114531,-0.2519404,9,1,3,0,1,0,0,11,3
"no",-0.8415585,-0.4474193,-1.058161,0.5041722,-0.2465603,3.084085,0.6163354,2,1,2,0,1,0,0,8,0
"no",-0.6532105,-0.3814037,0.2635761,-0.6995946,-0.5693506,-0.4114531,-0.2519404,1,1,3,0,1,0,0,8,3
"no",1.136095,0.5034032,1.585313,-0.7151271,-0.5693506,-0.4114531,-0.2519404,4,1,1,0,1,0,2,8,3
"no",1.041921,0.1713543,-0.5775291,-0.7384258,0.3990202,-0.4114531,-0.2519404,1,1,0,0,0,0,2,6,3
"no",-0.6532105,-0.1708761,-1.178318,-0.4549581,-0.2465603,-0.4114531,-0.2519404,2,1,2,0,1,0,0,8,3
"yes",-0.9357324,-0.1239098,0.1434182,2.868991,-0.5693506,0.1678075,0.6163354,9,2,2,0,1,0,0,0,0
"no",-0.08816664,-0.4470909,0.3837339,-0.6762959,0.07622994,-0.4114531,-0.2519404,0,1,1,0,0,0,2,6,3
"no",-0.9357324,-0.3308245,-0.4573712,1.362341,-0.5693506,-0.4114531,-0.2519404,0,2,2,0,1,0,0,8,3
"no",0.006007338,-0.1442728,-0.2170554,-0.03558133,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",-0.1823406,-0.2983093,1.104681,-0.3384646,1.690181,-0.4114531,-0.2519404,6,1,1,0,1,0,0,1,3
"no",1.512791,-0.5988284,-1.418634,-0.4394257,1.690181,-0.4114531,-0.2519404,0,0,1,0,1,1,2,6,3
"no",-0.6532105,-0.3183439,-0.09689757,0.2168214,-0.2465603,1.366278,2.352887,9,1,1,0,1,0,0,8,1
"no",1.324443,-0.2497008,-1.418634,0.5119384,-0.2465603,1.096622,2.352887,0,1,1,0,0,0,0,3,2
"no",-1.029906,-0.2907553,-1.178318,-0.2802178,-0.5693506,-0.4114531,-0.2519404,4,0,2,0,1,0,1,8,3
"no",-1.029906,-0.351516,-0.09689757,1.525432,0.3990202,-0.4114531,-0.2519404,7,1,1,0,1,1,0,0,3
"no",-0.4648626,0.370715,0.1434182,-0.3501139,-0.2465603,-0.4114531,-0.2519404,1,2,0,0,0,1,2,6,3
"no",-0.5590365,-0.3820606,0.1434182,-0.2142048,-0.5693506,3.034149,1.050473,1,1,1,0,1,0,0,0,0
"no",0.8535731,-0.4191738,1.465155,-0.7500752,1.367391,-0.4114531,-0.2519404,0,0,1,0,0,0,0,5,3
"yes",-1.029906,-0.3603838,1.104681,0.1430421,-0.5693506,0.5273486,1.050473,4,2,2,0,0,0,0,9,2
"no",-0.4648626,0.2150363,1.585313,-0.04723068,4.918084,-0.4114531,-0.2519404,6,1,2,0,0,0,0,5,3
"no",-0.1823406,-0.4372378,0.5038918,-0.7656076,-0.2465603,1.406227,1.484611,6,1,1,0,1,0,0,9,0
"no",-0.7473845,1.189506,-1.418634,-0.2996334,-0.2465603,-0.4114531,-0.2519404,0,1,2,0,1,0,0,8,3
"no",-1.406602,0.2613458,-1.298476,-0.1210099,-0.5693506,-0.4114531,-0.2519404,7,2,1,0,1,1,1,6,3
"no",-1.029906,0.1250448,-1.298476,-0.2569191,0.3990202,-0.4114531,-0.2519404,7,1,1,0,1,0,0,3,3
"no",0.9477471,-0.4201591,0.02326031,-0.909283,0.3990202,-0.4114531,-0.2519404,1,0,0,0,1,0,2,8,3
"no",-0.8415585,-0.5423374,-0.4573712,-0.3772958,-0.2465603,-0.4114531,-0.2519404,1,0,1,0,1,0,2,6,3
"no",-0.2765146,-0.3630113,1.705471,0.6866787,-0.5693506,-0.4114531,-0.2519404,4,0,1,0,1,0,0,0,3
"no",1.418617,-0.5019397,-1.418634,0.434276,-0.2465603,-0.4114531,-0.2519404,5,0,1,0,0,1,0,1,3
"yes",0.9477471,0.1040249,-0.4573712,0.6167826,-0.5693506,3.243881,3.655301,5,0,1,0,0,0,0,1,1
"no",-0.1823406,2.631341,0.5038918,0.05761352,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"yes",1.041921,0.01994525,-1.418634,0.4886397,-0.5693506,0.5073741,0.1821975,9,1,1,0,0,0,1,11,1
"no",-0.3706886,-0.1028899,1.825628,-0.5132049,0.7218105,-0.4114531,-0.2519404,0,1,1,0,0,0,0,5,3
"no",0.1001813,-0.4894592,1.465155,-0.3035165,0.3990202,-0.4114531,-0.2519404,1,1,1,0,0,1,0,5,3
"no",-0.3706886,-0.09730644,0.8643654,-0.2996334,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,0,0,5,3
"no",0.3827032,-0.3249127,1.585313,-0.6840621,2.658552,-0.4114531,-0.2519404,6,1,0,0,0,0,0,1,3
"no",-0.08816664,1.241399,-0.3372133,-0.4316594,-0.2465603,1.835679,0.1821975,4,1,2,0,0,0,0,4,0
"no",-0.8415585,-0.3035643,0.6240497,0.2323539,0.7218105,-0.4114531,-0.2519404,4,2,2,0,0,0,0,1,3
"no",-0.2765146,-0.3400207,-1.178318,-0.7345427,-0.2465603,-0.4114531,-0.2519404,6,1,2,0,1,0,0,8,3
"no",-0.3706886,-0.4474193,0.6240497,0.2401201,-0.5693506,-0.4114531,-0.2519404,6,1,1,1,0,1,0,5,3
"no",-0.8415585,-0.08548274,-0.9380027,-0.2491529,-0.5693506,-0.4114531,-0.2519404,8,2,1,0,0,0,1,10,3
"no",-0.8415585,-0.2503577,-1.65895,0.0537304,-0.5693506,-0.4114531,-0.2519404,9,2,2,0,0,0,0,9,3
"no",-0.1823406,-0.3009368,-0.4573712,-0.2918672,-0.5693506,-0.4114531,-0.2519404,1,2,0,0,1,0,2,8,3
"no",-0.3706886,-0.4704099,1.585313,-0.4316594,-0.2465603,-0.4114531,-0.2519404,4,2,2,0,0,1,0,4,3
"no",-0.2765146,-0.4135904,-1.65895,-0.385062,-0.5693506,1.46615,1.050473,9,2,1,0,1,0,0,3,0
"no",1.324443,1.591184,1.224839,-0.5636855,0.7218105,-0.4114531,-0.2519404,0,1,1,0,1,0,2,6,3
"no",-0.7473845,-0.4316544,0.2635761,-0.3656464,0.7218105,2.534786,1.050473,0,1,1,0,1,0,0,8,0
"no",-0.7473845,-0.4474193,-1.65895,-0.5520361,0.07622994,-0.4114531,-0.2519404,4,2,2,0,1,0,0,3,3
"no",-0.9357324,-0.2533136,0.6240497,-0.3772958,-0.2465603,-0.4114531,-0.2519404,10,1,2,0,0,0,0,9,3
"no",-0.8415585,-0.4461056,0.6240497,2.010822,-0.2465603,-0.4114531,-0.2519404,3,2,2,0,1,0,0,1,3
"no",1.418617,-0.3469179,-0.9380027,-0.1792567,-0.5693506,-0.4114531,-0.2519404,3,1,0,0,0,1,0,5,3
"no",-0.4648626,-0.4020952,-1.418634,-0.6762959,0.07622994,-0.4114531,-0.2519404,1,1,1,0,1,0,2,6,3
"no",0.1943553,-0.433625,-1.058161,0.1042109,-0.5693506,-0.4114531,-0.2519404,2,2,2,0,0,0,0,5,3
"no",0.3827032,0.6732047,-0.4573712,-0.6102829,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,0,0,8,3
"no",-1.59495,-0.4960279,0.6240497,1.486601,-0.5693506,-0.4114531,-0.2519404,7,2,1,0,1,0,2,8,3
"no",0.8535731,0.07150972,0.3837339,-0.6957115,0.07622994,-0.4114531,-0.2519404,4,1,1,0,0,1,0,9,3
"no",-0.4648626,-0.2500292,-1.65895,-0.08217875,-0.2465603,-0.4114531,-0.2519404,4,2,3,0,0,0,0,3,3
"no",-0.6532105,0.1112505,0.6240497,-0.0511138,-0.5693506,-0.4114531,-0.2519404,7,2,1,0,1,0,2,8,3
"no",2.642879,-0.09270834,0.2635761,-0.2375035,-0.2465603,0.7770299,0.6163354,3,1,0,0,0,0,0,1,0
"no",-0.3706886,-0.2253965,0.2635761,-0.1598411,-0.2465603,-0.4114531,-0.2519404,4,1,1,0,0,0,1,9,3
"no",-1.312428,-0.5797791,0.6240497,-0.7927895,0.07622994,-0.4114531,-0.2519404,4,2,1,0,1,0,0,5,3
"no",-0.1823406,-0.4474193,0.8643654,1.412822,-0.5693506,1.436189,0.1821975,9,1,1,0,1,0,0,10,2
"no",-0.6532105,-0.1856558,0.5038918,-0.6607634,-0.5693506,0.8569279,0.1821975,7,0,1,0,1,0,0,9,0
"no",0.1001813,-0.1442728,0.3837339,-0.5015556,-0.2465603,-0.4114531,-0.2519404,4,0,1,1,1,0,2,6,3
"no",0.6652252,1.225963,0.02326031,-0.7267765,-0.5693506,-0.4114531,-0.2519404,7,2,3,0,1,0,2,6,3
"no",0.4768772,0.00385188,-0.2170554,-0.9170493,0.07622994,-0.4114531,-0.2519404,5,1,0,0,0,1,2,8,3
"no",1.701139,-0.4470909,1.585313,-0.187023,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,0,0,0,3
"yes",1.230269,-0.08154151,0.6240497,3.637849,-0.2465603,1.346303,0.1821975,4,1,2,0,1,0,0,9,1
"no",-0.1823406,-0.3107899,0.8643654,-0.7850232,0.3990202,-0.4114531,-0.2519404,4,2,2,0,0,0,0,10,3
"no",-0.2765146,-0.1268657,1.585313,0.2323539,-0.2465603,-0.4114531,-0.2519404,1,1,3,0,1,0,2,8,3
"no",0.8535731,-0.3758203,1.465155,0.03819793,-0.5693506,-0.4114531,-0.2519404,1,2,2,0,0,0,0,4,3
"yes",1.418617,3.853123,1.104681,3.12916,-0.5693506,-0.4114531,-0.2519404,5,0,2,0,0,0,0,8,3
"no",-0.7473845,-0.4103061,-0.9380027,-0.4394257,-0.2465603,1.316342,5.391852,4,1,2,0,1,0,0,8,1
"no",0.1001813,-0.2342643,1.825628,-0.8898674,0.3990202,-0.4114531,-0.2519404,9,1,1,0,1,0,1,5,3
"no",-0.08816664,-0.3009368,-0.9380027,1.304095,0.3990202,2.904315,0.1821975,1,2,0,0,1,0,0,0,0
"no",-0.5590365,0.4984767,1.585313,-0.8393869,-0.5693506,-0.4114531,-0.2519404,3,1,2,0,0,0,0,4,3
"yes",0.1943553,-0.4431497,-0.8178448,2.791329,0.3990202,-0.4114531,-0.2519404,9,0,0,0,0,1,0,5,3
"no",0.5710512,-0.07858559,0.6240497,-0.02781509,0.7218105,-0.4114531,-0.2519404,7,1,1,0,0,1,0,5,3
"no",-0.5590365,-0.5426658,0.9845233,0.02654857,0.07622994,-0.4114531,-0.2519404,9,1,2,0,1,1,0,5,3
"no",1.041921,-0.253642,-1.178318,0.3721461,0.7218105,-0.4114531,-0.2519404,4,0,2,0,0,0,2,6,3
"no",0.7593992,-0.5160625,1.705471,-0.3384646,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,0,0,2,8,3
"no",0.8535731,-0.6001421,1.705471,-0.8393869,2.658552,-0.4114531,-0.2519404,6,1,1,0,1,0,2,8,3
"no",-0.7473845,-0.1787586,0.02326031,0.1663408,0.07622994,-0.4114531,-0.2519404,0,0,1,0,1,1,0,0,3
"yes",2.642879,1.802368,-1.538792,6.977331,-0.5693506,-0.4114531,-0.2519404,5,0,1,0,0,0,1,11,3
"no",-0.7473845,-0.3909283,-1.058161,-0.9519973,-0.5693506,-0.4114531,-0.2519404,9,2,2,0,0,0,2,6,3
"no",-0.7473845,-0.1183264,0.5038918,-0.645231,-0.2465603,2.844391,1.484611,1,1,0,0,1,0,0,0,0
"no",-0.2765146,-0.3327951,-0.5775291,-0.416127,-0.2465603,-0.4114531,-0.2519404,4,0,2,0,1,0,0,5,3
"no",-0.2765146,-0.4457772,-1.298476,-0.5559192,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,0,0,2,6,3
"no",1.136095,-0.240833,-0.9380027,0.1546915,-0.5693506,-0.4114531,-0.2519404,9,0,3,0,1,0,0,8,3
"yes",0.9477471,1.910752,-0.2170554,2.597173,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",0.006007338,0.2593752,0.1434182,0.4303929,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,0,9,3
"no",1.041921,-0.3843596,0.8643654,-0.7656076,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,1,0,0,5,3
"no",-0.6532105,-0.07497279,0.1434182,0.5818345,-0.5693506,2.88434,0.6163354,1,1,1,0,1,0,0,0,0
"no",-1.029906,0.0767647,0.3837339,-0.2452697,-0.2465603,-0.4114531,-0.2519404,6,1,2,0,1,0,0,1,3
"no",-0.6532105,-0.1774449,-1.779108,-0.9597636,-0.5693506,-0.4114531,-0.2519404,10,1,2,0,0,0,2,1,3
